image,class,count
1478899627138012861.jpg,trafficLight,2
1478899627711289552.jpg,car,12
1478899627711289552.jpg,pedestrian,20
1478899627711289552.jpg,trafficLight,2
1478899628281049213.jpg,car,12
1478899628281049213.jpg,pedestrian,12
1478899628281049213.jpg,trafficLight,2
1478899628852206896.jpg,car,12
1478899628852206896.jpg,pedestrian,16
1478899628852206896.jpg,trafficLight,2
1478899629424204151.jpg,car,12
1478899629424204151.jpg,pedestrian,16
1478899629424204151.jpg,trafficLight,2
1478899629994500647.jpg,car,14
1478899629994500647.jpg,pedestrian,22
1478899629994500647.jpg,trafficLight,2
1478899630565978265.jpg,car,14
1478899630565978265.jpg,pedestrian,16
1478899630565978265.jpg,trafficLight,2
1478899631137092822.jpg,car,14
1478899631137092822.jpg,pedestrian,16
1478899631137092822.jpg,trafficLight,2
1478899631708753909.jpg,car,14
1478899631708753909.jpg,pedestrian,8
1478899631708753909.jpg,trafficLight,2
1478899632279305991.jpg,car,6
1478899632279305991.jpg,pedestrian,6
1478899632279305991.jpg,trafficLight,2
1478899632850936816.jpg,car,4
1478899632850936816.jpg,pedestrian,2
1478899632850936816.jpg,trafficLight,2
1478899632850936816.jpg,truck,2
1478899633423059848.jpg,car,2
1478899633423059848.jpg,pedestrian,2
1478899633423059848.jpg,trafficLight,2
1478899633423059848.jpg,truck,2
1478899633993703282.jpg,pedestrian,4
1478899633993703282.jpg,trafficLight,2
1478899633993703282.jpg,truck,2
1478899634564672538.jpg,pedestrian,10
1478899634564672538.jpg,truck,2
1478899635136732569.jpg,car,2
1478899635136732569.jpg,pedestrian,10
1478899635136732569.jpg,truck,2
1478899635707169088.jpg,car,6
1478899635707169088.jpg,pedestrian,12
1478899635707169088.jpg,truck,2
1478899636278595515.jpg,car,7
1478899636278595515.jpg,pedestrian,3
1478899636278595515.jpg,trafficLight,1
1478899636851551867.jpg,car,16
1478899636851551867.jpg,pedestrian,2
1478899636851551867.jpg,trafficLight,2
1478899637421046700.jpg,car,16
1478899637421046700.jpg,pedestrian,2
1478899637421046700.jpg,trafficLight,2
1478899637992251703.jpg,car,12
1478899637992251703.jpg,pedestrian,4
1478899637992251703.jpg,trafficLight,2
1478899638563761820.jpg,car,10
1478899638563761820.jpg,pedestrian,4
1478899638563761820.jpg,trafficLight,2
1478899639135016855.jpg,car,12
1478899639135016855.jpg,pedestrian,8
1478899639135016855.jpg,trafficLight,2
1478899639707200542.jpg,car,14
1478899639707200542.jpg,pedestrian,8
1478899639707200542.jpg,trafficLight,2
1478899640277556228.jpg,car,18
1478899640277556228.jpg,pedestrian,8
1478899640277556228.jpg,trafficLight,2
1478899640849063347.jpg,car,18
1478899640849063347.jpg,pedestrian,2
1478899640849063347.jpg,trafficLight,2
1478899641420260469.jpg,car,18
1478899641420260469.jpg,pedestrian,2
1478899641420260469.jpg,trafficLight,2
1478899641991433122.jpg,car,8
1478899641991433122.jpg,pedestrian,2
1478899641991433122.jpg,trafficLight,2
1478899642563656073.jpg,car,4
1478899642563656073.jpg,pedestrian,2
1478899642563656073.jpg,trafficLight,2
1478899643134121488.jpg,car,4
1478899643134121488.jpg,pedestrian,2
1478899643134121488.jpg,trafficLight,2
1478899643704956724.jpg,car,6
1478899643704956724.jpg,pedestrian,10
1478899643704956724.jpg,trafficLight,2
1478899644278101059.jpg,car,6
1478899644278101059.jpg,pedestrian,12
1478899644278101059.jpg,trafficLight,2
1478899644848297779.jpg,car,12
1478899644848297779.jpg,pedestrian,8
1478899644848297779.jpg,trafficLight,2
1478899645419697964.jpg,car,14
1478899645419697964.jpg,pedestrian,4
1478899645419697964.jpg,trafficLight,2
1478899645991703770.jpg,car,14
1478899645991703770.jpg,pedestrian,8
1478899645991703770.jpg,trafficLight,2
1478899646561409022.jpg,car,6
1478899646561409022.jpg,pedestrian,10
1478899646561409022.jpg,trafficLight,2
1478899647133968145.jpg,car,2
1478899647133968145.jpg,pedestrian,16
1478899647133968145.jpg,trafficLight,2
1478899647704218373.jpg,car,6
1478899647704218373.jpg,pedestrian,16
1478899647704218373.jpg,trafficLight,2
1478899648276161105.jpg,car,12
1478899648276161105.jpg,pedestrian,24
1478899648276161105.jpg,trafficLight,2
1478899648847646207.jpg,car,12
1478899648847646207.jpg,pedestrian,24
1478899648847646207.jpg,trafficLight,2
1478899649418085174.jpg,car,12
1478899649418085174.jpg,pedestrian,22
1478899649418085174.jpg,trafficLight,2
1478899649990367210.jpg,car,12
1478899649990367210.jpg,pedestrian,20
1478899649990367210.jpg,trafficLight,2
1478899650561380783.jpg,car,8
1478899650561380783.jpg,pedestrian,10
1478899650561380783.jpg,trafficLight,2
1478899651132605487.jpg,car,8
1478899651132605487.jpg,pedestrian,10
1478899651132605487.jpg,trafficLight,2
1478899651704032026.jpg,car,8
1478899651704032026.jpg,pedestrian,10
1478899651704032026.jpg,trafficLight,2
1478899652274617579.jpg,car,8
1478899652274617579.jpg,pedestrian,4
1478899652274617579.jpg,trafficLight,2
1478899652846160329.jpg,car,10
1478899652846160329.jpg,pedestrian,2
1478899652846160329.jpg,trafficLight,2
1478899653418835728.jpg,car,10
1478899653418835728.jpg,trafficLight,2
1478899653988577849.jpg,car,10
1478899653988577849.jpg,trafficLight,2
1478899654559911174.jpg,car,14
1478899654559911174.jpg,trafficLight,2
1478899655132010223.jpg,car,16
1478899655702560359.jpg,car,14
1478899656274065854.jpg,car,12
1478899656845094714.jpg,car,14
1478899657416534412.jpg,car,12
1478899657987638644.jpg,car,16
1478899658558841386.jpg,car,14
1478899659130683557.jpg,car,14
1478899659130683557.jpg,pedestrian,2
1478899659701814240.jpg,car,14
1478899659701814240.jpg,pedestrian,4
1478899660272776154.jpg,car,12
1478899660272776154.jpg,pedestrian,4
1478899660844360470.jpg,car,14
1478899660844360470.jpg,pedestrian,4
1478899661415180271.jpg,car,10
1478899661415180271.jpg,pedestrian,2
1478899661987352478.jpg,car,12
1478899662559621939.jpg,car,14
1478899663129360360.jpg,car,14
1478899663700252164.jpg,car,18
1478899664273350177.jpg,car,18
1478899664843275066.jpg,car,12
1478899665414968312.jpg,car,12
1478899665986104276.jpg,car,12
1478899666557337528.jpg,car,14
1478899667129414374.jpg,car,10
1478899667129414374.jpg,pedestrian,4
1478899667699552911.jpg,car,6
1478899667699552911.jpg,pedestrian,4
1478899668271739131.jpg,car,4
1478899668271739131.jpg,pedestrian,4
1478899668842162540.jpg,car,6
1478899668842162540.jpg,pedestrian,4
1478899669413371562.jpg,car,14
1478899669413371562.jpg,pedestrian,2
1478899669985644278.jpg,car,16
1478899669985644278.jpg,pedestrian,2
1478899670556206295.jpg,car,16
1478899670556206295.jpg,pedestrian,2
1478899671127499315.jpg,car,16
1478899671127499315.jpg,pedestrian,2
1478899671700373356.jpg,car,18
1478899671700373356.jpg,pedestrian,2
1478899672269342291.jpg,car,18
1478899672841689699.jpg,car,18
1478899673413524208.jpg,car,18
1478899673984041139.jpg,car,16
1478899674555436814.jpg,car,16
1478899674555436814.jpg,pedestrian,2
1478899675126632546.jpg,car,16
1478899675126632546.jpg,pedestrian,2
1478899675698321682.jpg,car,12
1478899675698321682.jpg,pedestrian,2
1478899676269706824.jpg,car,10
1478899676269706824.jpg,pedestrian,4
1478899676840434421.jpg,car,10
1478899676840434421.jpg,pedestrian,4
1478899677412115566.jpg,car,10
1478899677982459404.jpg,car,14
1478899677982459404.jpg,pedestrian,4
1478899678554030129.jpg,car,18
1478899678554030129.jpg,pedestrian,12
1478899679126410306.jpg,car,12
1478899679126410306.jpg,pedestrian,6
1478899679697083025.jpg,car,14
1478899679697083025.jpg,pedestrian,6
1478899680268487091.jpg,car,14
1478899680268487091.jpg,pedestrian,6
1478899680840171001.jpg,car,16
1478899680840171001.jpg,pedestrian,12
1478899681410665263.jpg,car,14
1478899681410665263.jpg,pedestrian,12
1478899681981781425.jpg,car,12
1478899681981781425.jpg,pedestrian,12
1478899682554356289.jpg,car,10
1478899682554356289.jpg,pedestrian,10
1478899683124380867.jpg,car,12
1478899683124380867.jpg,pedestrian,6
1478899683696094469.jpg,car,16
1478899683696094469.jpg,pedestrian,4
1478899684267407884.jpg,car,16
1478899684267407884.jpg,pedestrian,8
1478899684839029209.jpg,car,16
1478899684839029209.jpg,pedestrian,6
1478899685410392303.jpg,car,14
1478899685980667837.jpg,car,6
1478899686552499098.jpg,car,8
1478899686552499098.jpg,pedestrian,2
1478899687123311259.jpg,car,6
1478899687123311259.jpg,pedestrian,4
1478899687694672042.jpg,car,4
1478899687694672042.jpg,pedestrian,4
1478899688266893488.jpg,car,4
1478899688266893488.jpg,pedestrian,4
1478899688837090026.jpg,car,10
1478899688837090026.jpg,pedestrian,4
1478899689408760389.jpg,car,14
1478899689408760389.jpg,pedestrian,6
1478899689981076577.jpg,car,18
1478899689981076577.jpg,pedestrian,8
1478899690551145824.jpg,car,16
1478899690551145824.jpg,pedestrian,8
1478899691122801774.jpg,car,18
1478899691122801774.jpg,pedestrian,4
1478899691693546937.jpg,car,20
1478899692264653257.jpg,car,26
1478899692837226599.jpg,car,28
1478899693407510177.jpg,car,24
1478899693407510177.jpg,pedestrian,2
1478899693979591888.jpg,car,24
1478899693979591888.jpg,pedestrian,2
1478899694550945888.jpg,car,16
1478899694550945888.jpg,pedestrian,4
1478899695121519406.jpg,car,12
1478899695693439446.jpg,car,16
1478899695693439446.jpg,pedestrian,2
1478899696263963377.jpg,car,16
1478899696263963377.jpg,pedestrian,4
1478899696835297854.jpg,car,14
1478899696835297854.jpg,pedestrian,6
1478899697407677513.jpg,car,12
1478899697407677513.jpg,pedestrian,6
1478899697977453113.jpg,car,14
1478899697977453113.jpg,pedestrian,6
1478899698549266020.jpg,car,12
1478899699121540466.jpg,car,14
1478899699691666859.jpg,car,12
1478899699691666859.jpg,pedestrian,8
1478899700262886619.jpg,car,14
1478899700262886619.jpg,pedestrian,4
1478899700834624228.jpg,car,16
1478899701405568531.jpg,car,20
1478899701977864475.jpg,car,30
1478899702548375018.jpg,car,30
1478899703119734935.jpg,car,28
1478899703690772141.jpg,car,28
1478899704262280044.jpg,car,28
1478899704834030280.jpg,car,24
1478899705404580581.jpg,car,22
1478899705976206937.jpg,car,16
1478899706548187844.jpg,car,14
1478899707118419832.jpg,car,8
1478899708832421377.jpg,car,2
1478899709404108250.jpg,car,6
1478899709975674835.jpg,car,18
1478899709975674835.jpg,pedestrian,2
1478899710546711610.jpg,car,22
1478899710546711610.jpg,pedestrian,2
1478899711118698088.jpg,car,20
1478899711118698088.jpg,pedestrian,2
1478899711689540409.jpg,car,18
1478899711689540409.jpg,pedestrian,2
1478899712260212593.jpg,car,20
1478899712260212593.jpg,pedestrian,2
1478899712831512000.jpg,car,18
1478899712831512000.jpg,pedestrian,2
1478899713403220600.jpg,car,14
1478899713403220600.jpg,pedestrian,2
1478899713974942019.jpg,car,16
1478899714545312458.jpg,car,18
1478899715116570651.jpg,car,16
1478899715689427508.jpg,car,22
1478899716259037270.jpg,car,24
1478899716830619555.jpg,car,30
1478899717402440584.jpg,car,30
1478899717972801085.jpg,car,28
1478899718544744871.jpg,car,24
1478899719115641744.jpg,car,20
1478899719687756141.jpg,car,22
1478899720258904124.jpg,car,22
1478899720829255923.jpg,car,26
1478899721401166994.jpg,car,22
1478899721971880700.jpg,car,14
1478899722543688177.jpg,car,16
1478899723115524287.jpg,car,14
1478899723685701331.jpg,car,16
1478899724257577450.jpg,car,14
1478899724830373627.jpg,car,14
1478899725399927062.jpg,car,4
1478899725971291172.jpg,car,4
1478899726543523705.jpg,car,12
1478899727113672866.jpg,car,10
1478899727685582022.jpg,car,12
1478899728256257613.jpg,car,12
1478899728828314701.jpg,car,12
1478899729398448810.jpg,car,8
1478899729970271032.jpg,car,4
1478899731112730610.jpg,car,4
1478899731683939176.jpg,car,10
1478899732255606625.jpg,car,14
1478899732826819497.jpg,car,18
1478899733398822926.jpg,car,18
1478899733398822926.jpg,pedestrian,4
1478899733971153044.jpg,car,18
1478899733971153044.jpg,pedestrian,4
1478899734540482273.jpg,car,20
1478899734540482273.jpg,pedestrian,4
1478899735111624455.jpg,car,20
1478899735111624455.jpg,pedestrian,4
1478899735683964824.jpg,car,18
1478899735683964824.jpg,pedestrian,4
1478899736254739709.jpg,car,8
1478899736254739709.jpg,pedestrian,4
1478899736826377660.jpg,car,12
1478899736826377660.jpg,pedestrian,4
1478899737396717850.jpg,car,12
1478899737396717850.jpg,pedestrian,4
1478899737968614126.jpg,car,10
1478899737968614126.jpg,pedestrian,8
1478899738539473443.jpg,car,12
1478899738539473443.jpg,pedestrian,8
1478899739110978566.jpg,car,12
1478899739110978566.jpg,pedestrian,6
1478899739682849350.jpg,car,12
1478899739682849350.jpg,pedestrian,2
1478899740253403319.jpg,car,8
1478899740253403319.jpg,pedestrian,2
1478899740824175256.jpg,car,10
1478899740824175256.jpg,pedestrian,2
1478899741396839386.jpg,car,12
1478899741396839386.jpg,pedestrian,2
1478899741967129993.jpg,car,14
1478899741967129993.jpg,pedestrian,2
1478899742538739126.jpg,car,14
1478899742538739126.jpg,pedestrian,2
1478899743111578622.jpg,car,12
1478899743111578622.jpg,pedestrian,2
1478899743680594046.jpg,car,18
1478899743680594046.jpg,pedestrian,4
1478899744252500910.jpg,car,20
1478899744252500910.jpg,pedestrian,2
1478899744823785530.jpg,car,20
1478899744823785530.jpg,pedestrian,4
1478899745394808257.jpg,car,16
1478899745394808257.jpg,pedestrian,2
1478899745966814491.jpg,car,16
1478899745966814491.jpg,pedestrian,2
1478899746537774357.jpg,car,14
1478899746537774357.jpg,pedestrian,6
1478899747109635134.jpg,car,12
1478899747109635134.jpg,pedestrian,16
1478899747680016606.jpg,car,8
1478899747680016606.jpg,pedestrian,18
1478899748251351639.jpg,car,6
1478899748251351639.jpg,pedestrian,14
1478899748823336901.jpg,car,10
1478899748823336901.jpg,pedestrian,12
1478899749393471361.jpg,car,12
1478899749393471361.jpg,pedestrian,10
1478899749965313818.jpg,car,14
1478899749965313818.jpg,pedestrian,8
1478899750537763680.jpg,car,14
1478899750537763680.jpg,pedestrian,6
1478899751108332487.jpg,car,12
1478899751108332487.jpg,pedestrian,6
1478899751679116376.jpg,car,12
1478899751679116376.jpg,pedestrian,6
1478899752251282657.jpg,car,14
1478899752251282657.jpg,pedestrian,10
1478899752822009552.jpg,car,14
1478899752822009552.jpg,pedestrian,10
1478899753393315288.jpg,car,7
1478899753393315288.jpg,pedestrian,3
1478899753964342553.jpg,car,14
1478899753964342553.jpg,pedestrian,10
1478899754536112385.jpg,car,14
1478899754536112385.jpg,pedestrian,12
1478899755107394552.jpg,car,14
1478899755107394552.jpg,pedestrian,8
1478899755678278571.jpg,car,14
1478899755678278571.jpg,pedestrian,8
1478899756249832188.jpg,car,14
1478899756249832188.jpg,pedestrian,10
1478899756820688370.jpg,car,14
1478899756820688370.jpg,pedestrian,8
1478899757391957599.jpg,car,14
1478899757391957599.jpg,pedestrian,6
1478899757963508304.jpg,car,14
1478899757963508304.jpg,pedestrian,4
1478899758534533348.jpg,car,14
1478899758534533348.jpg,pedestrian,4
1478899759106037898.jpg,car,14
1478899759106037898.jpg,pedestrian,2
1478899759678748013.jpg,car,14
1478899759678748013.jpg,pedestrian,2
1478899760248436938.jpg,car,14
1478899760248436938.jpg,pedestrian,2
1478899760820633672.jpg,car,14
1478899760820633672.jpg,pedestrian,4
1478899761391945935.jpg,car,8
1478899761391945935.jpg,pedestrian,6
1478899761962217550.jpg,car,2
1478899761962217550.jpg,pedestrian,6
1478899762533791727.jpg,car,6
1478899762533791727.jpg,pedestrian,6
1478899763105115736.jpg,car,12
1478899763105115736.jpg,pedestrian,6
1478899763676746839.jpg,car,14
1478899763676746839.jpg,pedestrian,4
1478899764248199484.jpg,car,16
1478899764248199484.jpg,pedestrian,4
1478899764818794369.jpg,car,10
1478899764818794369.jpg,pedestrian,2
1478899765390475360.jpg,car,10
1478899765390475360.jpg,pedestrian,2
1478899765961227303.jpg,car,10
1478899765961227303.jpg,pedestrian,2
1478899766532604666.jpg,car,10
1478899767104846803.jpg,car,10
1478899767675283945.jpg,car,10
1478899768246804900.jpg,car,10
1478899768246804900.jpg,pedestrian,2
1478899768819473003.jpg,car,10
1478899768819473003.jpg,pedestrian,2
1478899769388797009.jpg,car,10
1478899769388797009.jpg,pedestrian,2
1478899769960460962.jpg,car,10
1478899769960460962.jpg,pedestrian,4
1478899770533099053.jpg,car,12
1478899770533099053.jpg,pedestrian,6
1478899771102914631.jpg,car,12
1478899771102914631.jpg,pedestrian,6
1478899771675024256.jpg,car,10
1478899771675024256.jpg,pedestrian,6
1478899772245496073.jpg,car,10
1478899772245496073.jpg,pedestrian,6
1478899772817495101.jpg,car,8
1478899772817495101.jpg,pedestrian,6
1478899773388821303.jpg,car,10
1478899773388821303.jpg,pedestrian,4
1478899773959706606.jpg,car,8
1478899773959706606.jpg,pedestrian,2
1478899774531426916.jpg,car,10
1478899774531426916.jpg,pedestrian,2
1478899775101733871.jpg,car,12
1478899775673440265.jpg,car,12
1478899776245921931.jpg,car,12
1478899776245921931.jpg,pedestrian,2
1478899776816263999.jpg,car,12
1478899776816263999.jpg,pedestrian,2
1478899777387563252.jpg,car,18
1478899777387563252.jpg,pedestrian,2
1478899777960175764.jpg,car,20
1478899777960175764.jpg,pedestrian,2
1478899778529718267.jpg,car,28
1478899779101212533.jpg,car,18
1478899779673371758.jpg,car,12
1478899780243541661.jpg,car,12
1478899780243541661.jpg,pedestrian,2
1478899780815534026.jpg,car,6
1478899780815534026.jpg,pedestrian,6
1478899780815534026.jpg,trafficLight,4
1478899781386209184.jpg,car,12
1478899781386209184.jpg,pedestrian,14
1478899781386209184.jpg,trafficLight,4
1478899781958687794.jpg,car,14
1478899781958687794.jpg,pedestrian,10
1478899781958687794.jpg,trafficLight,4
1478899782530110660.jpg,car,12
1478899782530110660.jpg,pedestrian,20
1478899782530110660.jpg,trafficLight,4
1478899783100116655.jpg,car,12
1478899783100116655.jpg,pedestrian,26
1478899783100116655.jpg,trafficLight,4
1478899783671561091.jpg,car,10
1478899783671561091.jpg,pedestrian,26
1478899783671561091.jpg,trafficLight,4
1478899784242439431.jpg,car,10
1478899784242439431.jpg,pedestrian,28
1478899784242439431.jpg,trafficLight,4
1478899784813936078.jpg,car,8
1478899784813936078.jpg,pedestrian,42
1478899784813936078.jpg,trafficLight,4
1478899785385818294.jpg,car,8
1478899785385818294.jpg,pedestrian,40
1478899785385818294.jpg,trafficLight,4
1478899785956270120.jpg,car,10
1478899785956270120.jpg,pedestrian,36
1478899785956270120.jpg,trafficLight,4
1478899786527797119.jpg,car,6
1478899786527797119.jpg,pedestrian,34
1478899786527797119.jpg,trafficLight,4
1478899787101020586.jpg,car,4
1478899787101020586.jpg,pedestrian,40
1478899787101020586.jpg,trafficLight,4
1478899787670323592.jpg,car,4
1478899787670323592.jpg,pedestrian,28
1478899787670323592.jpg,trafficLight,4
1478899788241785147.jpg,car,6
1478899788241785147.jpg,pedestrian,20
1478899788241785147.jpg,trafficLight,4
1478899788814034548.jpg,car,6
1478899788814034548.jpg,pedestrian,20
1478899788814034548.jpg,trafficLight,4
1478899789383979488.jpg,car,8
